Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Turns Ratio - Primary:Secondary","Impedance - Primary (Ohms)","Impedance - Secondary (Ohms)","DC Resistance (DCR) - Primary","DC Resistance (DCR) - Secondary","Transformer Type","Frequency Range","Frequency Response","Voltage - Isolation","Insertion Loss","Return Loss","Power Level","Operating Temperature","Approval Agency","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-241-series.pdf","//media.digikey.com/photos/Signal%20Transformers%20Photos/DP-241-4-Series.jpg","595-1075-ND","DP-241-5-12","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 12VA CHAS MT","213","16.33","0","1","Box","Two-4-One™","Active","Laminated Core","115V, 230V","12.6V","1A","Dual","Single","Yes","12VA","Chassis Mount","Solder, Quick Connect","71.40mm L x 36.30mm W","42.80mm","2500Vrms","0.7 lb (317.51 g)"
"http://catalog.triadmagnetics.com/Asset/VPL24-400.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPL24-400.jpg","237-1651-ND","VPL24-400","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 10.0VA CHAS","126","17.12","0","1","Box","Chassis Mount: World Series™","Active","Laminated Core","115V, 230V","24V","410mA","Dual","Dual","No","10.0VA","Chassis Mount","Wire Leads","36.52mm L x 71.44mm W","44.45mm","3500Vrms","0.7 lb (317.51 g)"
"https://www.hammfg.com/electronics/transformers/power/162-164.pdf","//media.digikey.com/photos/Hammond%20Mfg%20Photos/162Series_20VA.jpg","HM2095-ND","162H48","Hammond Manufacturing","Hammond Manufacturing","PWR XFMR LAMINATED 20VA TH","165","25.13","0","1","Bulk","162","Active","Laminated Core","115V, 230V","Parallel 24V, Series 48V","Parallel 800mA, Series 400mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.15mm L x 47.63mm W","36.52mm","2500Vrms","0.8 lb (362.87 g)"
"http://catalog.triadmagnetics.com/Asset/VPS24-1800.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2025VA,%2043VA%20TO61-1617.jpg","237-1275-ND","VPS24-1800","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 43VA CHAS MT","204","26.3","0","1","Box","Chassis Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 3.6A, Series 1.8A","Dual","Dual","No","43VA","Chassis Mount","Solder, Quick Connect","58.67mm L x 50.80mm W","68.33mm","4000Vrms","1.6 lbs (725.7 g)"
"https://www.hammfg.com/electronics/transformers/power/183.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_183E10.jpg","HM4637-ND","183K24","Hammond Manufacturing","Hammond Manufacturing","PWR XFMR LAMINATED 56VA TH","104","26.35","0","1","Bulk","183","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 4.66A, Series 2.33A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.02mm","4000Vrms","1.7 lbs (771.1 g)"
"https://www.hammfg.com/electronics/transformers/power/183.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_183E10.jpg","HM4627-ND","183J12","Hammond Manufacturing","Hammond Manufacturing","PWR XFMR LAMINATED 30VA TH","174","26.99","0","1","Bulk","183","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 4.8A, Series 2.4A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.68mm L x 55.55mm W","39.70mm","4000Vrms","1.2 lbs (544.3 g)"
"http://catalog.triadmagnetics.com/Asset/F-45X.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F-45X.jpg","237-1999-ND","F-45X","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 24VA CHAS MT","84","18.62","0","1","Box","Single Secondary","Active","Laminated Core","115V","24V","1A","Single","Single","Yes","24VA","Chassis Mount","Wire Leads","84.12mm L x 50.80mm W","49.20mm","1500Vrms","1.3 lbs (589.7 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1026-ND","14A-20-28","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 20VA TH","552","18.8","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 1.44A, Series 720mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1021-ND","14A-20-24","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 20VA TH","225","18.8","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 1.66A, Series 830mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-pc-series.pdf","//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%2022VA%20TO63-1811.jpg","595-1118-ND","PC-24-1000","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 24VA TH","288","19.29","0","1","Box","PC","Active","Laminated Core","115V","Parallel 12V, Series 24V","Parallel 2A, Series 1A","Single","Dual","No","24VA","Through Hole","PC Pin","41.30mm L x 57.20mm W","34.93mm","1500Vrms","0.75 lb (340.19 g)"
"http://catalog.triadmagnetics.com/Asset/VPS24-3300.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2080VA,%20130VA,%20175VA%20TO61-1617.jpg","237-1276-ND","VPS24-3300","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 80VA CHAS MT","175","29.06","0","1","Box","Chassis Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 6.6A, Series 3.3A","Dual","Dual","No","80VA","Chassis Mount","Solder, Quick Connect","63.50mm L x 58.67mm W","76.20mm","4000Vrms","2.8 lbs (1.3 kg)"
"https://www.hammfg.com/files/parts/pdf/229C30.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_229A10.jpg","HM4869-ND","229C30","Hammond Manufacturing","Hammond Manufacturing","PWR XFMR SEMI-TORO 24VA TH","205","29.56","0","1","Bulk","229","Active","Semi-Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 1.6A, Series 800mA","Dual","Dual","No","24VA","Through Hole","PC Pin","57.15mm L x 72.90mm W","31.75mm","1750Vrms","1.1 lbs (499 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-st-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_DST_series.jpg","595-1209-ND","DST-6-20","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 20VA TH","126","19.66","0","1","Box","DST","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 2A, Series 1A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","36.90mm","2500Vrms","0.8 lb (362.87 g)"
"https://www.hammfg.com/electronics/transformers/power/166.pdf","//media.digikey.com/photos/Hammond%20Mfg%20Photos/166%20Series.jpg","HM566-ND","166G36","Hammond Manufacturing","Hammond Manufacturing","PWR XFMR LAMINATED 18VA CHAS MT","138","31.76","0","1","Bulk","166","Active","Laminated Core","115V","36V","500mA","Single","Single","Yes","18VA","Chassis Mount","Wire Leads","82.55mm L x 41.40mm W","50.80mm","2000Vrms","0.9 lb (408.23 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-a41-series.pdf","//media.digikey.com/photos/Signal%20Transformers%20Photos/XFORMER%20MTG%20STYLE%20C%20TO63-1812.jpg","595-1303-ND","A41-25-230","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 25VA CHAS MT","170","21.25","0","1","Box","All-4-One™","Active","Laminated Core","115V, 230V","Parallel 115V, Series 230V","Parallel 220mA, Series 110mA","Dual","Dual","No","25VA","Chassis Mount","Solder, Quick Connect","71.40mm L x 54.40mm W","58.70mm","4000Vrms","1.3 lbs (589.7 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_LP_series.jpg","595-1339-ND","LP-34-340","Signal Transformer","Signal Transformer","PWR XFMR SEMI-TORO 12VA TH","281","21.64","0","1","Bulk","LP","Active","Semi-Toroidal","115V, 230V","Parallel 17V, Series 34V","Parallel 680mA, Series 340mA","Dual","Dual","No","12VA","Through Hole","PC Pin","63.50mm L x 50.80mm W","27.10mm","1500Vrms","0.688 lb (312.07 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-triple-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1704-ND","14A-20-515","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 20VA TH","254","22.1","0","1","Bulk","One-4-All™","Active","Laminated Core","115V, 230V","5V, ±15V","750mA, 175mA","Dual","Dual","Yes","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1016-ND","14A-30-20","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 30VA TH","198","22.21","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 3A, Series 1.5A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.50mm W","39.70mm","4000Vrms","1.2 lbs (544.3 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1010-ND","14A-30-16","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 30VA TH","186","22.21","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 3.8A, Series 1.9A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.50mm W","39.70mm","4000Vrms","1.2 lbs (544.3 g)"
"http://catalog.triadmagnetics.com/Asset/TCT40-03E07K.pdf","//media.digikey.com/Photos/Triad Magnetics Photos/TCT40-03E07K.jpg","237-2080-ND","TCT40-03E07K","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 40VA CHAS MT","133","22.21","0","1","Box","Class 2, TCT","Active","Laminated Core","120V","12V","3.34A","Single","Single","No","40VA","Chassis Mount","Wire Leads","92.46mm L x 56.67mm W","57.40mm","1500Vrms","1.5 lbs (680.4 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-st-series.pdf","//media.digikey.com/photos/Signal%20Transformers%20Photos/ST-7-16.JPG","595-1181-ND","ST-7-24","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 36VA TH","105","22.4","0","1","Box","ST","Active","Laminated Core","115V","Parallel 12V, Series 24V","Parallel 3A, Series 1.5A","Single","Dual","No","36VA","Through Hole","PC Pin","66.70mm L x 55.50mm W","40.40mm","2500Vrms","1.1 lbs (499 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_LP_series.jpg","595-1335-ND","LP-30-800","Signal Transformer","Signal Transformer","PWR XFMR SEMI-TORO 24VA TH","194","23.19","0","1","Bulk","LP","Active","Semi-Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 1.6A, Series 800mA","Dual","Dual","No","24VA","Through Hole","PC Pin","72.90mm L x 57.20mm W","31.80mm","1500Vrms","0.938 lb (425.47 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_LP_series.jpg","595-1340-ND","LP-34-700","Signal Transformer","Signal Transformer","PWR XFMR SEMI-TORO 24VA TH","136","23.19","0","1","Bulk","LP","Active","Semi-Toroidal","115V, 230V","Parallel 17V, Series 34V","Parallel 1.4A, Series 700mA","Dual","Dual","No","24VA","Through Hole","PC Pin","72.90mm L x 57.20mm W","31.80mm","1500Vrms","0.938 lb (425.47 g)"
"https://www.hammfg.com/electronics/transformers/power/166.pdf","//media.digikey.com/photos/Hammond%20Mfg%20Photos/166%20Series.jpg","HM537-ND","166P18","Hammond Manufacturing","Hammond Manufacturing","PWR XFMR LAMINATED 90VA CHAS MT","135","43.31","0","1","Bulk","166","Active","Laminated Core","115V","18V","5A","Single","Single","Yes","90VA","Chassis Mount","Wire Leads","102.36mm L x 63.50mm W","66.80mm","2000Vrms","3 lbs (1.4 kg)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-cl2-pc-2-series.pdf","//media.digikey.com/Photos/Belfuse/MFG_CL2-50-24.jpg","595-1712-ND","CL2-50-24","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 50VA TH","130","23.72","0","1","Bulk","CL2","Active","Laminated Core","115V, 230V","24V","2.1A","Dual","Single","No","50VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.00mm","4000Vrms","1.7 lbs (771.1 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_LP_series.jpg","595-1331-ND","LP-24-2000","Signal Transformer","Signal Transformer","PWR XFMR SEMI-TORO 48VA TH","146","23.81","0","1","Bulk","LP","Active","Semi-Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 4A, Series 2A","Dual","Dual","No","48VA","Through Hole","PC Pin","79.20mm L x 63.50mm W","34.90mm","1500Vrms","1.4 lbs (635 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_LP_series.jpg","595-1341-ND","LP-34-1400","Signal Transformer","Signal Transformer","PWR XFMR SEMI-TORO 48VA TH","117","23.81","0","1","Bulk","LP","Active","Semi-Toroidal","115V, 230V","Parallel 17V, Series 34V","Parallel 2.8A, Series 1.4A","Dual","Dual","No","48VA","Through Hole","PC Pin","79.20mm L x 63.50mm W","34.90mm","1500Vrms","1.4 lbs (635 g)"
"http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf","//media.digikey.com/Photos/Talema%20Group%20LLC/7000xK.jpg","1295-1033-ND","70000K","Talema Group LLC","Talema Group LLC","XFRMR TOROIDAL 1.6VA THRU HOLE","410","24.53","0","1","Tray","7XXXX","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 228mA, Series 114mA","Dual","Dual","No","1.6VA","Through Hole","PC Pin","39.60mm L x 39.60mm W","18.50mm","4000Vrms","0.157 lb (71.21 g)"
"http://catalog.triadmagnetics.com/Asset/VPT230-110.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT230-110.jpg","237-1324-ND","VPT230-110","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 25VA CHAS MT","169","25.17","0","1","Box","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 115V, Series 230V","Parallel 220mA, Series 110mA","Dual","Dual","No","25VA","Chassis Mount","Wire Leads","71.00mm Dia x 32.00mm W","34.0mm","4000Vrms","0.882 lb (400.07 g)"
"http://catalog.triadmagnetics.com/Asset/VPT48-520.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT48-520.jpg","237-1328-ND","VPT48-520","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 25VA CHAS MT","160","25.17","0","1","Box","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 24V, Series 48V","Parallel 1.04A, Series 520mA","Dual","Dual","No","25VA","Chassis Mount","Wire Leads","71.00mm Dia x 32.00mm W","34.0mm","4000Vrms","0.882 lb (400.07 g)"
"http://catalog.triadmagnetics.com/Asset/TCT50-08E07AB.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_TCT40-AB.jpg","237-1607-ND","TCT50-08E07AB","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 50VA CHAS MT","241","25.73","0","1","Box","Class 2, TCT","Active","Laminated Core","120V, 240V","12V","4.17A","Single, Multiple Taps","Single","No","50VA","Chassis Mount","Solder, Quick Connect","92.46mm L x 56.67mm W","57.40mm","1500Vrms","2 lbs (907.2 g)"
"http://catalog.triadmagnetics.com/Asset/FD7-24.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FD7-24.JPG","237-1759-ND","FD7-24","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 56VA CHAS MT","133","26.01","0","1","Box","Quick Pack","Active","Laminated Core","115V, 230V","24V","2.4A","Dual","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","93.65mm L x 46.02mm W","57.15mm","2500VAC","1.7 lbs (771.1 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-a41-series.pdf","//media.digikey.com/photos/Signal%20Transformers%20Photos/XFORMER%20MTG%20STYLE%20C%20TO63-1812.jpg","595-1289-ND","A41-43-24","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 43VA CHAS MT","233","27.02","0","1","Box","All-4-One™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 3.6A, Series 1.8A","Dual","Dual","No","43VA","Chassis Mount","Solder, Quick Connect","79.40mm L x 54.40mm W","68.20mm","4000Vrms","1.6 lbs (725.7 g)"
"http://catalog.triadmagnetics.com/Asset/TCT50-03E07K.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_TCT40-K.jpg","237-1615-ND","TCT50-03E07K","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 50VA CHAS MT","132","27.43","0","1","Box","Class 2, TCT","Active","Laminated Core","120V","12V","4.17A","Single","Single","No","50VA","Chassis Mount","Wire Leads","92.46mm L x 56.67mm W","57.40mm","1500Vrms","2 lbs (907.2 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-241-series.pdf","//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg","595-1087-ND","DP-241-7-20","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 56VA CHAS MT","226","27.45","0","1","Box","Two-4-One™","Active","Laminated Core","115V, 230V","20V","2.8A","Dual","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect","93.70mm L x 49.20mm W","57.80mm","2500Vrms","1.7 lbs (771.1 g)"
"http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf","//media.digikey.com/Photos/Talema%20Group%20LLC/7004xK.jpg","1295-1041-ND","70041K","Talema Group LLC","Talema Group LLC","XFRMR TOROIDAL 10VA THRU HOLE","185","27.77","0","1","Tray","70000","Active","Toroidal","115V, 230V","Parallel 9V, Series 18V","Parallel 1.112A, Series 556mA","Dual","Dual","No","10VA","Through Hole","PC Pin","55.00mm L x 55.00mm W","26.00mm","4000Vrms","0.477 lb (216.36 g)"
"http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf","//media.digikey.com/Photos/Talema%20Group%20LLC/7004xK.jpg","1295-1042-ND","70042K","Talema Group LLC","Talema Group LLC","XFRMR TOROIDAL 10VA THRU HOLE","193","27.9","0","1","Tray","7XXXX","Active","Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 834mA, Series 417mA","Dual","Dual","No","10VA","Through Hole","PC Pin","55.00mm L x 55.00mm W","26.00mm","4000Vrms","0.477 lb (216.36 g)"
"http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf","//media.digikey.com/Photos/Talema%20Group%20LLC/7004xK.jpg","1295-1044-ND","70044K","Talema Group LLC","Talema Group LLC","XFRMR TOROIDAL 10VA THRU HOLE","331","28.04","0","1","Tray","7XXXX","Active","Toroidal","115V, 230V","Parallel 18V, Series 36V","Parallel 556mA, Series 278mA","Dual","Dual","No","10VA","Through Hole","PC Pin","55.00mm L x 55.00mm W","26.00mm","4000Vrms","0.477 lb (216.36 g)"
"https://www.hammfg.com/electronics/transformers/power/226-227-228.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_226D.jpg","HM4830-ND","226T","Hammond Manufacturing","Hammond Manufacturing","PWR XFMR SEMI-TORO 20VA TH","36","105.8","0","1","Bulk","226","Active","Semi-Toroidal","115V","Parallel 20V, Series 40V","Parallel 1A, Series 500mA","Single","Dual","No","20VA","Through Hole","PC Pin","43.94mm L x 34.29mm W","20.32mm","-","0.22 lb (99.79 g)"
"http://catalog.triadmagnetics.com/Asset/FD8-120.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FD8-120.JPG","237-1766-ND","FD8-120","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 100VA CHAS MT","116","28.89","0","1","Box","Quick Pack","Active","Laminated Core","115V, 230V","120V","850mA","Dual","Single","Yes","100VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","102.39mm L x 57.15mm W","65.07mm","2500VAC","2.8 lbs (1.3 kg)"
"http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf","//media.digikey.com/Photos/Talema%20Group%20LLC/700xxK.jpg","1295-1047-ND","70033K","Talema Group LLC","Talema Group LLC","XFRMR TOROIDAL 7VA THRU HOLE","140","29.14","0","1","Tray","7XXXX","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 466mA, Series 233mA","Dual","Dual","No","7VA","Through Hole","PC Pin","49.70mm L x 49.70mm W","23.10mm","4000Vrms","0.32 lb (145.15 g)"
"http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf","//media.digikey.com/Photos/Talema%20Group%20LLC/70xxxK.jpg","1295-1025-ND","70050K","Talema Group LLC","Talema Group LLC","XFRMR TOROIDAL 15VA THRU HOLE","170","29.64","0","1","Tray","7XXXX","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 2.142A, Series 1.071A","Dual","Dual","No","15VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","26.30mm","4000Vrms","0.578 lb (262.18 g)"
