Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%202-2k.jpg","CF14JT2K20TR-ND,CF14JT2K20CT-ND","CF14JT2K20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2.2K OHM 1/4W 5% AXIAL","151,738","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2.2 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%207-5k.jpg","CF14JT7K50TR-ND,CF14JT7K50CT-ND","CF14JT7K50","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 7.5K OHM 1/4W 5% AXIAL","27,832","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","7.5 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2024k.jpg","CF14JT24K0TR-ND,CF14JT24K0CT-ND","CF14JT24K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 24K OHM 1/4W 5% AXIAL","26,890","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","24 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2056k.jpg","CF14JT56K0TR-ND,CF14JT56K0CT-ND","CF14JT56K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 56K OHM 1/4W 5% AXIAL","31,553","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","56 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20200k.jpg","CF14JT200KTR-ND,CF14JT200KCT-ND","CF14JT200K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 200K OHM 1/4W 5% AXIAL","27,111","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","200 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20270k.jpg","CF14JT270KTR-ND,CF14JT270KCT-ND","CF14JT270K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 270K OHM 1/4W 5% AXIAL","56,768","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","270 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%202-2m.jpg","CF14JT2M20TR-ND,CF14JT2M20CT-ND","CF14JT2M20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2.2M OHM 1/4W 5% AXIAL","49,779","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2.2 MOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%203-6k.jpg","CF14JT3K60TR-ND,CF14JT3K60CT-ND","CF14JT3K60","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 3.6K OHM 1/4W 5% AXIAL","22,950","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","3.6 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20220k.jpg","CF14JT220KTR-ND,CF14JT220KCT-ND","CF14JT220K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 220K OHM 1/4W 5% AXIAL","43,860","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","220 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2015.jpg","CF14JT15R0TR-ND,CF14JT15R0CT-ND","CF14JT15R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 15 OHM 1/4W 5% AXIAL","43,592","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","15 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2018.jpg","CF14JT18R0TR-ND,CF14JT18R0CT-ND","CF14JT18R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 18 OHM 1/4W 5% AXIAL","12,169","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","18 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2051.jpg","CF14JT51R0TR-ND,CF14JT51R0CT-ND","CF14JT51R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 51 OHM 1/4W 5% AXIAL","7,654","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","51 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20120k.jpg","CF14JT120KTR-ND,CF14JT120KCT-ND","CF14JT120K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 120K OHM 1/4W 5% AXIAL","21,699","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","120 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%206-2k.jpg","CF14JT6K20TR-ND,CF14JT6K20CT-ND","CF14JT6K20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 6.2K OHM 1/4W 5% AXIAL","32,577","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","6.2 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2020.jpg","CF14JT20R0TR-ND,CF14JT20R0CT-ND","CF14JT20R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 20 OHM 1/4W 5% AXIAL","15,815","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","20 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20750.jpg","CF14JT750RTR-ND,CF14JT750RCT-ND","CF14JT750R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 750 OHM 1/4W 5% AXIAL","8,056","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","750 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2030k.jpg","CF14JT30K0TR-ND,CF14JT30K0CT-ND","CF14JT30K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 30K OHM 1/4W 5% AXIAL","19,068","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","30 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2082k.jpg","CF14JT82K0TR-ND,CF14JT82K0CT-ND","CF14JT82K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 82K OHM 1/4W 5% AXIAL","17,764","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","82 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CFMSeries%201k.jpg","S1KQTR-ND,S1KQCT-ND","CFM14JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 1/4W 5% CF MINI","98,130","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CFM","Active","1 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CFMSeries%204-7k.jpg","S4.7KQTR-ND,S4.7KQCT-ND","CFM14JT4K70","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 4.7K OHM 1/4W 5% CF MINI","83,975","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CFM","Active","4.7 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CFMSeries%2010k.jpg","S10KQTR-ND,S10KQCT-ND","CFM14JT10K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 10K OHM 1/4W 5% CF MINI","79,921","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CFM","Active","10 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CFMSeries%20220.jpg","S220QTR-ND,S220QCT-ND","CFM14JT220R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 220 OHM 1/4W 5% CF MINI","50,732","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CFM","Active","220 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
