Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation (Isat)","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Features","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6840-2-ND,490-6840-1-ND,490-6840-6-ND","LQW15AN6N8G00D","Murata Electronics","Murata Electronics","FIXED IND 6.8NH 700MA 90 MOHM","101,333","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","6.8 nH","±2%","700 mA","-","Unshielded","90mOhm Max","25 @ 250MHz","6GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6849-2-ND,490-6849-1-ND,490-6849-6-ND","LQW15AN8N2G00D","Murata Electronics","Murata Electronics","FIXED IND 8.2NH 540MA 140 MOHM","99,976","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","8.2 nH","±2%","540 mA","-","Unshielded","140mOhm Max","25 @ 250MHz","5.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6812-2-ND,490-6812-1-ND,490-6812-6-ND","LQW15AN3N9B00D","Murata Electronics","Murata Electronics","FIXED IND 3.9NH 750MA 70 MOHM","84,088","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","3.9 nH","±0.1nH","750 mA","-","Unshielded","70mOhm Max","25 @ 250MHz","10GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6792-2-ND,490-6792-1-ND,490-6792-6-ND","LQW15AN27NG00D","Murata Electronics","Murata Electronics","FIXED IND 27NH 280MA 520 MOHM","10,390","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","27 nH","±2%","280 mA","-","Unshielded","520mOhm Max","25 @ 250MHz","3.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6831-2-ND,490-6831-1-ND,490-6831-6-ND","LQW15AN5N1B00D","Murata Electronics","Murata Electronics","FIXED IND 5.1NH 600MA 120 MOHM","71,731","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","5.1 nH","±0.1nH","600 mA","-","Unshielded","120mOhm Max","25 @ 250MHz","8GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6784-2-ND,490-6784-1-ND,490-6784-6-ND","LQW15AN20NG00D","Murata Electronics","Murata Electronics","FIXED IND 20NH 370MA 270 MOHM","5,675","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","20 nH","±2%","370 mA","-","Unshielded","270mOhm Max","25 @ 250MHz","4GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6789-2-ND,490-6789-1-ND,490-6789-6-ND","LQW15AN24NG00D","Murata Electronics","Murata Electronics","FIXED IND 24NH 280MA 520 MOHM","49,827","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","24 nH","±2%","280 mA","-","Unshielded","520mOhm Max","25 @ 250MHz","3.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6799-2-ND,490-6799-1-ND,490-6799-6-ND","LQW15AN2N7B00D","Murata Electronics","Murata Electronics","FIXED IND 2.7NH 850MA 50 MOHM","136","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","2.7 nH","±0.1nH","850 mA","-","Unshielded","50mOhm Max","20 @ 250MHz","15GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6838-2-ND,490-6838-1-ND,490-6838-6-ND","LQW15AN6N2B00D","Murata Electronics","Murata Electronics","FIXED IND 6.2NH 700MA 90 MOHM","43,261","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","6.2 nH","±0.1nH","700 mA","-","Unshielded","90mOhm Max","25 @ 250MHz","8GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6762-2-ND,490-6762-1-ND,490-6762-6-ND","LQW15AN10NG00D","Murata Electronics","Murata Electronics","FIXED IND 10NH 500MA 170 MOHM","23,647","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","10 nH","±2%","500 mA","-","Unshielded","170mOhm Max","25 @ 250MHz","5.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6848-2-ND,490-6848-1-ND,490-6848-6-ND","LQW15AN82NG00D","Murata Electronics","Murata Electronics","FIXED IND 82NH 130MA 2.24 OHM","77,206","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","82 nH","±2%","130 mA","-","Unshielded","2.24Ohm Max","20 @ 150MHz","2.3GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243C-0021.pdf","//media.digikey.com/Renders/Murata%20Renders/LQP03-Series.jpg","490-13907-2-ND,490-13907-1-ND,490-13907-6-ND","LQP03HQ2N6B02D","Murata Electronics","Murata Electronics","FIXED IND 2.6NH 600MA 120 MOHM","151,808","0.24","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQP03","Active","Thick Film","Non-Magnetic","2.6 nH","±0.1nH","600 mA","-","Unshielded","120mOhm Max","20 @ 500MHz","9GHz","-","-55°C ~ 125°C","500 MHz","-","Surface Mount","0201 (0603 Metric)","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.017"" (0.42mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0051.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6809-2-ND,490-6809-1-ND,490-6809-6-ND","LQW15AN3N3D10D","Murata Electronics","Murata Electronics","FIXED IND 3.3NH 900MA 40 MOHM","8,679","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","3.3 nH","±0.5nH","900 mA","-","Unshielded","40mOhm Max","30 @ 250MHz","12GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0051.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6833-2-ND,490-6833-1-ND,490-6833-6-ND","LQW15AN5N6C10D","Murata Electronics","Murata Electronics","FIXED IND 5.6NH 800MA 51 MOHM","234,501","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","5.6 nH","±0.2nH","800 mA","-","Unshielded","51mOhm Max","30 @ 250MHz","8GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0051.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6794-2-ND,490-6794-1-ND,490-6794-6-ND","LQW15AN2N2C10D","Murata Electronics","Murata Electronics","FIXED IND 2.2NH 1A 27 MOHM SMD","3,868","0.24","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","2.2 nH","±0.2nH","1 A","-","Unshielded","27mOhm Max","25 @ 250MHz","14GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0051.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6780-2-ND,490-6780-1-ND,490-6780-6-ND","LQW15AN1N3C10D","Murata Electronics","Murata Electronics","FIXED IND 1.3NH 1.2A 17 MOHM SMD","36,712","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","1.3 nH","±0.2nH","1.2 A","-","Unshielded","17mOhm Max","20 @ 250MHz","16GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243C-0007.pdf","//media.digikey.com/photos/Murata%20Photos/LQP15M%20SERIES.jpg","490-6743-2-ND,490-6743-1-ND,490-6743-6-ND","LQP15MN10NG02D","Murata Electronics","Murata Electronics","FIXED IND 10NH 100MA 1.3 OHM SMD","20,475","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQP15","Not For New Designs","Thick Film","Non-Magnetic","10 nH","±2%","100 mA","-","Unshielded","1.3Ohm Max","13 @ 500MHz","4.5GHz","-","-40°C ~ 85°C","500 MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.018"" (0.45mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf","//media.digikey.com/Photos/Murata Photos/MFG_LQW18AS4N3G0CD.jpg","490-6861-2-ND,490-6861-1-ND,490-6861-6-ND","LQW18AN12NG00D","Murata Electronics","Murata Electronics","FIXED IND 12NH 600MA 130 MOHM","104,172","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW18","Active","Wirewound","Non-Magnetic","12 nH","±2%","600 mA","-","Unshielded","130mOhm Max","35 @ 250MHz","6GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.039"" (1.00mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf","//media.digikey.com/Photos/Murata Photos/MFG_LQW18AS4N3G0CD.jpg","490-6870-2-ND,490-6870-1-ND,490-6870-6-ND","LQW18AN18NG00D","Murata Electronics","Murata Electronics","FIXED IND 18NH 550MA 160 MOHM","49,845","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW18","Active","Wirewound","Non-Magnetic","18 nH","±2%","550 mA","-","Unshielded","160mOhm Max","40 @ 250MHz","5.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.039"" (1.00mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0002.pdf","//media.digikey.com/Renders/Murata%20Renders/0603%28LQG18%29.jpg","490-1108-2-ND,490-1108-1-ND,490-1108-6-ND","LQG18HN6N8J00D","Murata Electronics","Murata Electronics","FIXED IND 6.8NH 430MA 250 MOHM","45,726","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","*","Active","Multilayer","Air","6.8 nH","±5%","430 mA","-","Unshielded","250mOhm Max","12 @ 100MHz","5GHz","-","-40°C ~ 85°C","100 MHz","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0005.pdf","//media.digikey.com/photos/Murata%20Photos/LQM21P%200805.jpg","490-1117-2-ND,490-1117-1-ND,490-1117-6-ND","LQM21NN1R0K10D","Murata Electronics","Murata Electronics","FIXED IND 1UH 50MA 400 MOHM SMD","7,263","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQM21","Active","Multilayer","Ferrite","1 µH","±10%","50 mA","-","Shielded","400mOhm Max","45 @ 10MHz","107MHz","-","-40°C ~ 85°C","10 MHz","-","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-7642-2-ND,490-7642-1-ND,490-7642-6-ND","LQW15AN3N3C80D","Murata Electronics","Murata Electronics","FIXED IND 3.3NH 2A 30 MOHM SMD","11,395","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","3.3 nH","±0.2nH","2 A","-","Unshielded","30mOhm Max","30 @ 250MHz","14GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-7632-2-ND,490-7632-1-ND,490-7632-6-ND","LQW15AN2N2B80D","Murata Electronics","Murata Electronics","FIXED IND 2.2NH 2.53A 22 MOHM","252,501","0.33","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","2.2 nH","±0.1nH","2.53 A","-","Unshielded","22mOhm Max","30 @ 250MHz","15.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0016.pdf","//media.digikey.com/Renders/Murata%20Renders/1008%28LQM2HP%29.jpg","490-6699-2-ND,490-6699-1-ND,490-6699-6-ND","LQM2HPN1R0MJ0L","Murata Electronics","Murata Electronics","FIXED IND 1UH 1.5A 113 MOHM SMD","31,339","0.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQM2","Active","Multilayer","-","1 µH","±20%","1.5 A","-","Shielded","113mOhm Max","-","70MHz","-","-55°C ~ 125°C","1 MHz","-","Surface Mount","1008 (2520 Metric)","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)"
"//media.digikey.com/pdf/Data%20Sheets/Knowles%20Johanson%20Mfg/JLC0yEyyyTRSM_Dwg.pdf","//media.digikey.com/Photos/Johanson%20Tech%20Photos/MFG_JLC0.jpg","1956-1090-ND","JLC06E110TRSM","Johanson Manufacturing","Johanson Manufacturing","ADJUSTABLE INDUCTOR 88NH SMD","885","11.41","0","1","Bulk","-","Active","88 nH","-","50 @ 100MHz","Surface Mount","Radial, Horizontal Cylinder","0.276"" Dia x 0.236"" L (7.00mm x 6.00mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Knowles%20Johanson%20Mfg/JLC0yEyyyTRSM_Dwg.pdf","//media.digikey.com/Photos/Johanson%20Tech%20Photos/MFG_JLC0.jpg","1956-1087-ND","JLC04E065TRSM","Johanson Manufacturing","Johanson Manufacturing","ADJUSTABLE INDUCTOR 60NH SMD","162","11.41","0","1","Bulk","-","Active","60 nH","-","101 @ 100MHz","Surface Mount","Radial, Horizontal Cylinder","0.276"" Dia x 0.236"" L (7.00mm x 6.00mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Knowles%20Johanson%20Mfg/JLC0yEyyyTRSM_Dwg.pdf","//media.digikey.com/Photos/Johanson%20Tech%20Photos/MFG_JLC0.jpg","1956-1085-ND","JLC02E030TRSM","Johanson Manufacturing","Johanson Manufacturing","ADJUSTABLE INDUCTOR 30NH SMD","150","11.41","0","1","Bulk","-","Active","30 nH","-","120 @ 100MHz","Surface Mount","Radial, Horizontal Cylinder","0.276"" Dia x 0.236"" L (7.00mm x 6.00mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Knowles%20Johanson%20Mfg/JLC0yEyyyTRSM_Dwg.pdf","//media.digikey.com/Photos/Johanson%20Tech%20Photos/MFG_JLC0.jpg","1956-1088-ND","JLC05E088TRSM","Johanson Manufacturing","Johanson Manufacturing","ADJUSTABLE INDUCTOR 74NH SMD","114","11.41","0","1","Bulk","-","Active","74 nH","-","114 @ 100MHz","Surface Mount","Radial, Horizontal Cylinder","0.276"" Dia x 0.236"" L (7.00mm x 6.00mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Knowles%20Johanson%20Mfg/JLCXXEYYYTRVSME_DWG_Rev.E.pdf","//media.digikey.com/Photos/Johanson-Manufacturing/JLC05E088TRVSM.jpg","1956-1089-ND","JLC05E088TRVSM","Johanson Manufacturing","Johanson Manufacturing","ADJUSTABLE INDUCTOR 74NH SMD","328","11.61","0","1","Bulk","-","Active","74 nH","-","114 @ 100MHz","Surface Mount","Radial, Vertical Cylinder","0.276"" Dia x 0.236"" L (7.00mm x 6.00mm)","-"
"https://www.murata.com/-/media/webrenewal/products/inductor/variable/te243c-0106_5cceg_reference.ashx?la=en&cvid=20200701010000000000","//media.digikey.com/Renders/Murata%20Renders/%23A1313B-0029GGH=P3.jpg","490-#A1313B-0031GRG=P3TR-ND,490-#A1313B-0031GRG=P3CT-ND,490-#A1313B-0031GRG=P3DKR-ND","#A1313B-0031GRG=P3","Murata Electronics","Murata Electronics","ADJUSTABLE INDUCTOR SMD","748","1.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","-","-","54 @ 100MHz","Surface Mount","6-SMD, No Lead","0.220"" L x 0.220"" W (5.60mm x 5.60mm)","0.236"" (6.00mm)"
"https://www.murata.com/-/media/webrenewal/products/inductor/variable/te243c-0106_5cceg_reference.ashx?la=en&cvid=20200701010000000000","//media.digikey.com/Renders/Murata%20Renders/%23A1313B-0029GGH=P3.jpg","490-#A1313B-0030GRG=P3TR-ND,490-#A1313B-0030GRG=P3CT-ND,490-#A1313B-0030GRG=P3DKR-ND","#A1313B-0030GRG=P3","Murata Electronics","Murata Electronics","ADJUSTABLE INDUCTOR SMD","696","1.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","-","-","61 @ 100MHz","Surface Mount","6-SMD, No Lead","0.220"" L x 0.220"" W (5.60mm x 5.60mm)","0.236"" (6.00mm)"
"https://www.murata.com/-/media/webrenewal/products/inductor/variable/te243c-0106_5cceg_reference.ashx?la=en&cvid=20200701010000000000","//media.digikey.com/Renders/Murata%20Renders/%23A1313B-0029GGH=P3.jpg","490-#A1313B-0029GGH=P3TR-ND,490-#A1313B-0029GGH=P3CT-ND,490-#A1313B-0029GGH=P3DKR-ND","#A1313B-0029GGH=P3","Murata Electronics","Murata Electronics","ADJUSTABLE INDUCTOR SMD","626","1.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","-","-","72 @ 100MHz","Surface Mount","6-SMD, No Lead","0.220"" L x 0.220"" W (5.60mm x 5.60mm)","0.236"" (6.00mm)"
"https://www.murata.com/~/media/webrenewal/products/inductor/chip/tokoproducts/variablecoils/m_5cceg.ashx","//media.digikey.com/photos/Murata%20Photos/%23A1313AN-0001GGH=P3.JPG","490-14346-2-ND,490-14346-1-ND,490-14346-6-ND","#A1313AN-0001GGH=P3","Murata Electronics","Murata Electronics","ADJUSTABLE INDUCTOR 50NH SMD","659","2.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Not For New Designs","50 nH","±3%","72 @ 100MHz","Surface Mount","Nonstandard","0.220"" L x 0.220"" W (5.60mm x 5.60mm)","0.224"" (5.70mm)"
"https://www.murata.com/~/media/webrenewal/products/inductor/variable/fsdva_reference.ashx","//media.digikey.com/Renders/Murata%20Renders/N1342DEA-0008BQE=P3.JPG","490-16640-2-ND,490-16640-1-ND,490-16640-6-ND","N1342DEA-0008BQE=P3","Murata Electronics","Murata Electronics","ADJUSTABLE INDUCTOR 2.5MH SMD","995","2.47","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FSDVA","Active","2.5 mH","±5%","25 @ 252kHz","Surface Mount","Nonstandard","0.228"" L x 0.228"" W (5.80mm x 5.80mm)","0.217"" (5.50mm)"
"//media.digikey.com/pdf/Data%20Sheets/Knowles%20Johanson%20Mfg/JLC0yEyyyTRSM_Dwg.pdf","//media.digikey.com/Photos/Johanson%20Tech%20Photos/MFG_JLC0.jpg","1956-1086-ND","JLC03E048TRSM","Johanson Manufacturing","Johanson Manufacturing","ADJUSTABLE INDUCTOR 48NH SMD","267","11.41","0","1","Bulk","-","Active","48 nH","-","120 @ 100MHz","Surface Mount","Radial, Horizontal Cylinder","0.276"" Dia x 0.236"" L (7.00mm x 6.00mm)","-"
"https://www.murata.com/-/media/webrenewal/products/inductor/variable/te243c-0106_5cceg_reference.ashx?la=en&cvid=20200701010000000000","//media.digikey.com/Renders/Murata%20Renders/%23A1313B-0029GGH=P3.jpg","490-#A1313B-0032GGH=P3TR-ND,490-#A1313B-0032GGH=P3CT-ND,490-#A1313B-0032GGH=P3DKR-ND","#A1313B-0032GGH=P3","Murata Electronics","Murata Electronics","ADJUSTABLE INDUCTOR SMD","0","1.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","-","-","72 @ 100MHz","Surface Mount","6-SMD, No Lead","0.220"" L x 0.220"" W (5.60mm x 5.60mm)","0.236"" (6.00mm)"
